id,published_on,updated_on,company,slug,title,link,content,tags
67971,2017-10-10T12:59:14,2017-10-10T12:55:59,Wire,senior-software-developer-in-test-ios-wire,Senior Software Developer in Test (iOS) // Wire,http://berlinstartupjobs.com/engineering/senior-software-developer-in-test-ios-wire/,"<p>We are looking for a motivated, fast learning Senior Software Test Developer with good programming, problem determination, and communication skills. The role will be supporting user story testing and automating in a high percentage of test cases for efficient CI processes. The successful candidate is someone who is passionate about quality improvement and is a team player. The applicant should have good knowledge of Java programming and a strong interest in iOS app testing.</p>
<p><!--more--></p>
<p><strong>About us</strong><br />
Wire is a European start-up building a modern, secure and open source privacy-focused communications experience. We are a Swiss company with a development center in Berlin, Germany. Our people come from a wide range of backgrounds, united by shared passion for communication, design and technology. www.wire.com</p>
<p><strong>Benefits<br />
When you join:</strong><br />
Work with experts, multicultural team from 20 nationalities, competitive salary, relocation support, career growth opportunities, beautiful office with a rooftop terrace in the heart of Berlin.</p>
<p><strong>Day-to-day:</strong><br />
Functional programming languages, hardware of your choice, adjustable standing desks, high quality chairs, regular tech talks, developer meetups in the office, bike storage, table tennis, foosball, yoga, breakfasts and lunches.</p>
<p><strong>Responsibilities</strong></p>
<ul>
<li>Create and execute test cases for new stories</li>
<li>Automate and maintain test cases</li>
<li>Collaborate with the designers on spec and use cases</li>
<li>Be a part of the scrum team and scrum meetings</li>
<li>Find, troubleshoot, investigate bugs and log them in Jira</li>
<li>Share insights and bugs with the other QA members</li>
<li>Support CS on escalated problems</li>
<li>Report the testing progress and bugs status</li>
<li>Be a quality gate keeper of the releases</li>
<li>Coach and guide junior teammates on work assignment and problems solving</li>
</ul>
<p><strong>Requirements</strong></p>
<ul>
<li>5+ years experience in software testing</li>
<li>Good knowledge of Java</li>
<li>Previous experience with automation and CI</li>
<li>Advanced user of Jira</li>
<li>Previous experience in shipping native apps for iOS</li>
<li>Proactive and open minded person with the ability to think critically</li>
<li>Good analytical skills and willingness to track down root causes of issues</li>
</ul>
<p><strong>Education</strong><br />
Bachelor’s degree is required; technical degree preferred</p>
<p><strong>Please apply here: https://short.sg/j/1416737 </strong></p>
","[58, 93, 275, 289, 2420]"
67961,2017-10-10T12:17:08,2017-10-10T11:32:13,AI Engine,android-developer-ai-engine,Android Developer // AI Engine,http://berlinstartupjobs.com/engineering/android-developer-ai-engine/,"<p>Passionate Android Developer? Join Us! Just drop a mail via …</p>
<p><!--more--></p>
<p>AI Engine is developing innovative machine learning components to solve future problems. Founded in 2017 we are an experienced team backed with several fundings.</p>
<p>Located in Berlin/Mitte, we are looking for a Android Developer who is excited about building Apps and being comfortable working within a small and fast-paced environment.</p>
<p>You will be responsible for developing our Android Apps. We need someone who can quickly adapt to shifting approaches, situations, and priorities.</p>
<p><strong>Role</strong></p>
<ul>
<li>Build a new android app</li>
<li>Work closely with our product managers and backend developers</li>
<li>Be involved in all the relevant new product ideas and, in the creation and implementation of a perfect customer solution in a timely manner</li>
<li>Identification, testing, and fixing of all performance issues</li>
<li>Help us follow all the current and emerging mobile trends and technologies</li>
</ul>
<p><strong>Requirements</strong></p>
<ul>
<li>Working experience in Android development</li>
<li>Deep understanding of Android, Material Design and Mobile UI/UX</li>
<li>High proficiency in English</li>
</ul>
<p>If you are curious what we do just send us some lines about you via contact@AIengine.tech</p>
","[29, 46, 278, 1865]"
67807,2017-10-10T07:55:00,2017-10-10T06:52:22,Fitz &#038; Huxley GmbH,woocommerce-developer-fitz-huxley-gmbh,Woocommerce Developer // Fitz &#038; Huxley GmbH,http://berlinstartupjobs.com/engineering/woocommerce-developer-fitz-huxley-gmbh/,"<p>In order to reinforce the basis for our growth we are looking for a experienced developer for our Woocommerce-based shop system as well as for automizing workflows by leveraging IT.</p>
<p><!--more--></p>
<p><strong>We are looking for a full-stack developer with CTO-potential in mid term, to start as soon as possible</strong> (in the beginning as freelancer of part-time-employee).</p>
<p>Since 2015 we, Fitz &#038; Huxley, dedicated ourselves to the design of fine, but functional backpacks that fit perfectly to every outfit (we are convinced that backpacks do not only have to be streetwear!). We combine minimalistic design, high quality and natural materials with great attention to functional details. Our backpacks are lasting, loyal partners for small and big urban adventures and every time an individual statement for taste and style – designed in Berlin. We are rapidly expanding and you can be a part of it! Have a look at our website www.fitzandhuxley.com Our office is located at Storkower Straße, Berlin.</p>
<p><strong>Your tasks/projects include:</strong></p>
<ul>
<li>Develop multilingual woocommerce-based website that caters to the specific online marketing needs per country</li>
<li>Optimize website performance and do bugfixing</li>
<li>Optimize performance marketing tracking and -with expanding product portfolio- lay the basis for dynamic advertising</li>
<li>Overall responsibility for the flawless work of front-end, back-end and ERP-system</li>
<li>Develop software tools in order to optimize work-flows</li>
</ul>
<p><strong>What we offer?</strong></p>
<ul>
<li>You will be are part of a small, young team in a fast growing fashion label and your work will have a significant impact, thereby shaping the future of Fitz &#038; Huxley.</li>
<li>We are having fun at work and so will you in one of the most exciting cites in the world.</li>
</ul>
<p>Just send us an email to Lars at <em>lars.messmann@fitzandhuxley.com</em> with a few words about yourself, your motivation, as well as your availability. Please also attach your current CV and all relevant certificates in pdf format. <em>We are looking forward to your application!</em></p>
","[1599, 3541]"
67520,2017-10-10T07:35:09,2017-10-10T06:50:41,WAPPVISION GmbH,asp-net-development-wappvision-gmbh,ASP.net Development // WAPPVISION GmbH,http://berlinstartupjobs.com/engineering/asp-net-development-wappvision-gmbh/,"<p>Werde Teil der WAPPVISIONären &#038; hack mit uns die krassesten Visionen, deine Zukunft &#038; die Begeisterung unserer Kunden!</p>
<p>Wir suchen nach Brains, Nerds &#038; Hackergirls, unkontrollierten Fantasieträumern</p>
<p><!--more--></p>
<p><strong>Du bist…</strong></p>
<ul>
<li>praxiserfahrener web- und c# entwickler/in</li>
<li>profi in JavaScript, CSS3 und HTML5, sowie den frameworks jQuery und bootstrap</li>
<li>experte/expertin im umgang mit dem .net framework, asp.net MVC und WebApi</li>
<li>mit teamarbeit mittels Git / TFS vertraut</li>
<li>jemand, der/die selbstständig und eigenverantwortlich arbeitet</li>
<li>motiviert und technikbegeistert</li>
<li>ein/e teamplayer/in</li>
<li>schon mal mit WebApps (Cordova, Ionic) oder dem framework AngularJS in berührung gekommen</li>
<li>bff mit google … oder stackoverflow</li>
<li>bereit, gemeinsam einen neuen standort aufzubauen</li>
</ul>
<p>du teilst diese vision und wünscht dir eine erfüllung, bei der du deine programmier-skills unter beweis stellen kannst? wir sind gespannt auf DICH!</p>
<p><strong>wir bieten dir…</strong></p>
<ul>
<li>flache hierarchien</li>
<li>flexible arbeitszeiten</li>
<li>abwechslungsreiche aufgaben</li>
<li>projekte in verschiedenen größenordnungen</li>
<li>spannende herausforderungen</li>
<li>ein geiles team</li>
<li>kaffee – soviel du trinken kannst</li>
<li>club mate</li>
<li>süßes &#038; saures</li>
<li>eine reise ins hackerparadies</li>
<li>berlin, würzburg, dinkelsbühl</li>
</ul>
<p><strong>get-in-touch &#038; join our team!</strong></p>
<p><strong>wir sind…</strong></p>
<ul>
<li>verrückte visionäre, die ihr ziel kennen und genau wissen was wir wollen</li>
<li>jeden tag im www – mal tauchen wir hinein und mal surfen wir nur an der oberfläche</li>
<li>veränderer der digitalen welt</li>
<li>entwickler von apps, websites und individueller software</li>
<li>ständig auf der suche nach motivierten mitarbeitern</li>
<li>hier, um viel zu erreichen und dafür brauchen wir – DICH!</li>
</ul>
","[30, 377, 1865, 2825, 6626]"
67459,2017-10-09T13:50:23,2017-10-09T11:33:50,DCMN,data-scientist-mf-dcmn,Data Scientist (m/f) // DCMN,http://berlinstartupjobs.com/engineering/data-scientist-mf-dcmn/,"<p>Hey you! We are DCMN &#8211; we proudly made it to the 107th position of the overall ranking of the &#8216;Financial Times 1000 Europe’s innovate &#038; fast-growing companies‘ &#8211; and out of 236 German companies, we came in at 25th place. Booyah! To keep us growing strong and international we are hiring for the best talents all over the world. Maybe you?</p>
<p><!--more--></p>
<p>As a Data Scientist, you will help us to build advanced tools within a broad variety of fields, from applied machine learning and business analytics to artificial intelligence. You will be part of an amazing team working together to improve all facets of our business using data driven approaches.</p>
<p><strong>Our requirements</strong></p>
<ul>
<li>At least one year experience in applied machine learning/business intelligence/business analytics in industry and preferably in marketing/ad-tech/e-commerce</li>
<li>Solid knowledge of at least one programming language (Python, Scala, Matlab, R, &#8230;)</li>
<li>Basic knowledge in modern Big Data technologies (Spark, Elasticsearch, Hadoop, &#8230;)</li>
<li>You choose the best tool for each problem (Jupyter, pandas, SparkSQL, Tensorflow, &#8230;)</li>
<li>SQL and databases are not unfamiliar to you</li>
<li>You know how to test hypothesis with Bayes</li>
<li>You are familiar with the Git workflow, code reviews, branches</li>
<li>You are eager to learn new things, you are constantly improving your skills, and your are not afraid of taking up challenges with new technologies</li>
<li>Your communication skills are very well developed and you like interacting with co-workers from other departments</li>
<li>You see the greater picture: connecting technical, product, and business strategies and requirements</li>
<li>Your are fluent in English</li>
</ul>
<p><strong>Among other things you will help us with</strong></p>
<ul>
<li>Improve our algorithms, including our targeting algorithms and TV marketing attribution algorithm by crunching our online and mobile marketing data</li>
<li>Support our clients to understand their users better by running various statistical analyses on survey data and using clustering algorithms to group users into different channels</li>
<li>Create customized reports and visualizations from a broad variety of marketing channels for various clients</li>
<li>Building Machine Learning tools to understand creativity and bring the creative team to the next level</li>
<li>Work closely together with other departments within the company and move them to the data driven world</li>
</ul>
<p><strong>What&#8217;s in it for you?</strong></p>
<ul>
<li>Work in a dynamic, experienced team of outstanding developers</li>
<li>Be a part of an elite international team – we have 30 nationalities!</li>
<li>Working with the latest technologies</li>
<li>Take full responsibility from day one</li>
<li>Home-office and remote work friendly, matched with flexible working hours.</li>
<li>We&#8217;re not cheap, you&#8217;ll get a nice screen or two</li>
<li>Free language courses, pilates classes and massages during and outside work time</li>
<li>We live work/life balance (!)</li>
<li>A recently remodelled and trendy office in a building with other great digital companies in one of the hottest neighborhoods in Berlin,</li>
<li>A competitive compensation and an incentive plan that rocks when you rock</li>
</ul>
<p><strong>Interested?</strong></p>
<p>Does this job description sound perfect for you? We’d love to hear from you. Please send us your CV along with relevant documents and your earliest possible starting date. Don&#8217;t hesitate to contact us if you have any questions. Your contact person is Theresa Jasaraj (career@dcmn.com).</p>
<p>Please note: We prefer applications via our application form (click the &#8216;Apply&#8217; button on this website). It really makes life easier for us and your application can be processed quicker.</p>
","[100, 560, 893, 2402, 2598, 2601, 3079, 15421]"
67458,2017-10-09T13:45:22,2017-10-09T11:33:30,volatiles lighting GmbH,devops-engineer-serverbackend-volatiles-lighting-gmbh,DevOps Engineer (Server/Backend) // volatiles lighting GmbH,http://berlinstartupjobs.com/engineering/devops-engineer-serverbackend-volatiles-lighting-gmbh/,"<p>volatiles is a Berlin-based, fast growing IoT / Smart Lighting start-up that develops<br />
the next generation of connected lighting technology. We combine deep tech with beautiful design. As our company grows, we move from a highly tech-centric to a more balanced team. We’re an ambitious bunch of strong individuals and passionate about building truly innovative products. Grow with us and shape our company in this exciting phase. volatiles is an equal opportunity employer, and all qualified applicants will be considered regardless of religion, gender, age and race. We look forward to receiving your application at jobs@volatiles.lighting</p>
<p>Direct link to job ad:<br />
http://volatiles.lighting/career/volatiles%20jobs%20-%20DevOps%20Engineer.pdf</p>
<p><!--more--></p>
<p><strong>Your responsibilities:</strong></p>
<ul>
<li>Maintain and develop our backend while providing scalability</li>
<li>Create new business relevant services</li>
<li>Implement data processing on the server</li>
<li>Install and maintain a CMS</li>
<li>Maintain our customer and business databases</li>
<li>Implement integration of IoT services</li>
</ul>
<p><strong>Your background:</strong></p>
<ul>
<li>Management of Java or JavaScript based business software</li>
<li>Working knowledge of SQL and one common database technology,</li>
<li>such as Postgres, MySQL, MongoDB</li>
<li>Experience with at least one unit testing framework</li>
<li>Load balancing with nginx</li>
<li>CMS deployment and integration</li>
<li>Linux administration (Ubuntu)</li>
<li>Excellent command of written and spoken English. German is a plus, but not required</li>
<li>You are legally able to work in Germany. If you don‘t possess a work permit for Germany yet, let us know and we can assist you with the process</li>
</ul>
","[18, 21, 28, 58, 2099, 2188, 4098]"
67457,2017-10-09T13:42:23,2017-10-09T11:33:00,volatiles lighting GmbH,backend-software-engineer-volatiles-lighting-gmbh,Backend Software Engineer // volatiles lighting GmbH,http://berlinstartupjobs.com/engineering/backend-software-engineer-volatiles-lighting-gmbh/,"<p>volatiles is a Berlin-based, fast growing IoT / Smart Lighting start-up that develops<br />
the next generation of connected lighting technology. We combine deep tech with beautiful design. As our company grows, we move from a highly tech-centric to a more balanced team. We’re an ambitious bunch of strong individuals and passionate about building truly innovative products. Grow with us and shape our company in this exciting phase. volatiles is an equal opportunity employer, and all qualified applicants will be considered regardless of religion, gender, age and race. We look forward to receiving your application at jobs@volatiles.lighting</p>
<p><!--more--></p>
<p><strong>Your work:</strong></p>
<ul>
<li>Development, deployment and maintenance of backend infrastructure for IoT and Smart Home systems</li>
<li>Working on requirements, concepts and data models in collaboration with the team and customers</li>
<li>Focus on ensuring and testing the security of the software</li>
<li>Integration of IoT services</li>
</ul>
<p><strong>Your profile:</strong></p>
<ul>
<li>Expert knowledge in Scala or Java and common frameworks like Play, Spring, Grails, etc.</li>
<li>Proven track record of working in teams that focus on quality assurance and effective problem solving</li>
<li>Experience in building &#038; deploying scalable and highly available applications</li>
<li>Good knowledge of database systems and SQL</li>
<li>Experience working with version control systems such as Git</li>
<li>Good knowledge in security related technologies like SSL/AES</li>
<li>3-5 years of software development experience or strong foundation in computer sciences</li>
<li>Ability to learn new technologies and concepts quickly and independently</li>
<li>Excellent command of written and spoken English. German is a plus, but not required</li>
<li>You are legally able to work in Germany. If you don‘t possess a work permit for Germany yet, let us know and we can assist you with the process</li>
</ul>
","[21, 58, 201, 282, 2099, 4098]"
67331,2017-10-09T13:22:13,2017-10-09T11:31:22,SAP,junior-devops-engineer-sap-hana-database-as-a-service-hana-platform-core-berlin-sap,(Junior) DevOps Engineer SAP HANA Database as a Service &#8211; HANA Platform Core ( Berlin ) // SAP,http://berlinstartupjobs.com/engineering/junior-devops-engineer-sap-hana-database-as-a-service-hana-platform-core-berlin-sap/,"<p>SAP’s ground-breaking in-memory computing engine SAP HANA provides a powerful foundation for existing SAP products as well as for new applications on device, in the cloud and on premise. Efficient in-memory computing requires the usage of brand new technology in the fields of main memory, multi-core processing and data management, thus enabling real-time analysis in combination with online transactional processing of business data.</p>
<p><!--more--></p>
<p><img class=""aligncenter size-full wp-image-53232"" src=""http://berlinstartupjobs.com/wp-content/uploads/sap-banner-new.jpg"" alt="""" width=""600"" height=""260"" srcset=""http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new.jpg 600w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new-300x130.jpg 300w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new-290x126.jpg 290w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new-80x35.jpg 80w"" sizes=""(max-width: 600px) 100vw, 600px"" /></p>
<p>View job and apply on the corporate career site <a href=""https://jobs.sap.com/job/Berlin-%28-Junior-%29-DevOps-Engineer-SAP-HANA-Database-as-a-Service-HANA-Platform-Core-%28-Berlin-%29-BE/350061501/?feedId=203001&#038;utm_source=BerlinStartupJobs&#038;utm_campaign=sap_accelerate"">here</a>.</p>
<p>You will support services before they go live and maintain services once they are live by measuring and monitoring availability, latency and overall system health and automation of routine tasks, insuring the reliability of these services just as incident response and postmortems will be part of your daily work.</p>
<p>Required skills</p>
<ul>
<li>Strong analytical skills, ability to structure complex problems, and to do conceptual work</li>
<li>Experience in cloud platforms, cloud infrastructure and cloud technologies</li>
<li>Advanced Linux administration skills</li>
<li>Experience with Docker, Git and Gerrit</li>
<li>Experience in one or more of the following: C, C++, Java, Groovy, Python, Go, Perl or Ruby</li>
<li>Very good communication and presentation skills in both German and English</li>
<li>Interest in designing, analyzing and troubleshooting large-scale distributed systems</li>
<li>Systematic problem-solving approach, coupled with strong communication skills and a sense of ownership and drive</li>
<li>Graduates welcome!</li>
</ul>
<p>View all SAP HANA jobs on the corporate career site <a href=""https://jobs.sap.com/search/?q=saphanacareers&#038;locationsearch=country%3A%22de%22&#038;utm_source=xing&#038;utm_campaign=sap_accelerate"">here</a>.</p>
","[58, 65, 98, 172, 377]"
67330,2017-10-09T13:12:12,2017-10-09T11:27:06,SAP,senior-developer-in-memory-computing-engine-hana-platform-core-berlin-job-sap-2,(Senior) Developer In-Memory Computing Engine &#8211; HANA Platform Core (Berlin) Job // SAP,http://berlinstartupjobs.com/engineering/senior-developer-in-memory-computing-engine-hana-platform-core-berlin-job-sap-2/,"<p>SAP’s ground-breaking in-memory computing engine SAP HANA provides a powerful foundation for existing SAP products as well as for new applications on device, in the cloud and on premise. Efficient in-memory computing requires the usage of brand new technology in the fields of main memory, multi-core processing and data management, thus enabling real-time analysis in combination with online transactional processing of business data.</p>
<p><!--more--></p>
<p><img class=""aligncenter size-full wp-image-53232"" src=""http://berlinstartupjobs.com/wp-content/uploads/sap-banner-new.jpg"" alt="""" width=""600"" height=""260"" srcset=""http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new.jpg 600w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new-300x130.jpg 300w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new-290x126.jpg 290w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/sap-banner-new-80x35.jpg 80w"" sizes=""(max-width: 600px) 100vw, 600px"" /></p>
<p>View job and apply on the corporate career site <a href=""https://jobs.sap.com/job/Berlin-%28Senior%29-Developer-In-Memory-Computing-Engine-HANA-Platform-Core-%28Berlin%29-Job-BE/344992001/?feedId=203001&#038;utm_source=BerlinStartupJobs&#038;utm_campaign=sap_accelerate"">here</a>.</p>
<p>As developer within the HANA Platform Core team in Berlin you will be responsible for analysis, design, implementation, test, continuous improvements, documentation, and maintenance of SAP HANA components.</p>
<p>Required:</p>
<ul>
<li>Strong analytical skills, ability to structure complex problems, and to do conceptual work</li>
<li>Excellent C++ programming skills</li>
<li>Skills of advantage: Linux, Python, Git, Gerrit</li>
<li>Very good communication and presentation skills in both German and English</li>
<li>3+ years experience</li>
<li>Experience in implementing robust and performance optimized server software</li>
</ul>
<p>View all SAP HANA jobs on the corporate career site <a href=""https://jobs.sap.com/search/?q=saphanacareers&#038;locationsearch=country%3A%22de%22&#038;utm_source=xing&#038;utm_campaign=sap_accelerate"">here</a>.</p>
","[52, 65, 133, 377, 4213, 20866]"
67328,2017-10-09T12:52:05,2017-10-09T10:53:40,NewStore,solution-engineer-fm-newstore,Solution Engineer (f/m) // NewStore,http://berlinstartupjobs.com/engineering/solution-engineer-fm-newstore/,"<p>Do you have a strong background as a developer in eCommerce industry, and an interest in interfacing with clients and advising external engineering teams?<br />
Follow your passion and join our team as Solution Engineer in Berlin office.</p>
<p><!--more--></p>
<p><strong>Follow your passion</strong></p>
<p>NewStore is looking for a Solution Engineer to join our Field Service Team. The position reports to the Director Professional Services. The place of work could be in Berlin or remote within Germany with periodic travel to other office and customer locations.</p>
<p>The ideal candidate will have a strong background as a developer and an interest in interfacing with clients and advising project engineering teams of our solution partners. You will work closely with internal teams, including product management and engineering, as well as solution partners. To achieve this you will be an expert on how to leverage NewStore core functionality and how to implement customizations if needed. Ideally, you step up over time to become a Solution Architect in our Field Services team.</p>
<p><strong>Responsibilities:</strong></p>
<ul>
<li>You are the advocate of NewStores technology and implement yourself or educate other teams, you lead by example with your technology expertise and methodology</li>
<li>As a seasoned customer-facing professional, you will have skills to influence stakeholders and team members</li>
<li>You will responsible for attaining customer objectives within time and scope with maintaining the quality of architecture</li>
</ul>
<p><strong>What we need from you:</strong></p>
<ul>
<li>5+ years of experience in professional software development in several of the following subject areas:
<ul>
<li>eCommerce, OMS, In-Store retail and (m)POS systems and processes</li>
<li>CRM, ERP and Fulfillment integrations</li>
<li>Technical background on implementing on client- and server-side: RESTful web services, web technologies, mobile applications (JavaScript a plus)</li>
</ul>
</li>
<li>Experience with Test Automation and Test Automation Frameworks</li>
<li>Strong programming skills in:
<ul>
<li>Backend development and integration technology, including programming in Javascript (node.js) using Amazon Lambda Services OR</li>
<li>Mobile web and app technologies on iOS &#038; Android including Javascript 6, React Web / React native, Redux, HTML5 and CSS3</li>
</ul>
</li>
<li>Strong analytical, empirical troubleshooting and debugging skills</li>
<li>You enjoy working with customers</li>
<li>Ability to advise external engineers in technical questions and best practices regarding our product</li>
<li>Strong English language written and verbal communication skills, German a plus</li>
<li>Travel 25%</li>
</ul>
<p><strong>What we offer:</strong></p>
<ul>
<li>Competitive compensation and benefits package</li>
<li>Personal development budget</li>
<li>Catered lunches</li>
<li>Travel to other office locations</li>
<li>Flexible working hours.</li>
</ul>
<p><strong>About Us</strong></p>
<p>We won’t bore you about how awesome we are with our global offices, $90M in funding, or an executive team that has already taken two companies public. We also won’t go into excruciating detail about how we plan on reinventing retail, but this 3 minute video does a good job of illustrating our vision for how wonderful the shopping experience should be &#8211; https://goo.gl/3BfNrr.</p>
<p>Questions? Email us:</p>
<p><strong>jobs@newstore.com</strong></p>
","[28, 295, 1660, 2201, 3091]"
67325,2017-10-09T12:22:00,2017-10-09T10:51:24,iamsmart GmbH,senior-embedded-java-engineer-mw-iamsmart-gmbh,Senior embedded Java Engineer (m/w) // iamsmart GmbH,http://berlinstartupjobs.com/engineering/senior-embedded-java-engineer-mw-iamsmart-gmbh/,"<p>iamsmart is a Berlin based startup in the smart home Internet of Things sector. We’re a team of inspired professionals from all fields who believe that smart technologies can transform the way we live today. With this team of ambitious minds, we are developing innovative products to make future homes more comfortable, secure and self-sustaining – today. We are lifting the smart home out of the gadget space and pursue it’s real purpose, to improve our lives. What we really are? We are inspired to make the Smart Home have a heart.</p>
<p><!--more--></p>
<p><img class=""aligncenter size-full wp-image-67558"" src=""http://berlinstartupjobs.com/wp-content/uploads/iamsmart-banner.jpg"" alt="""" width=""600"" height=""260"" srcset=""http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/iamsmart-banner.jpg 600w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/iamsmart-banner-300x130.jpg 300w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/iamsmart-banner-290x126.jpg 290w, http://22iiaa2jpzc63c93rf3p9oti14j8.wpengine.netdna-cdn.com/wp-content/uploads/iamsmart-banner-80x35.jpg 80w"" sizes=""(max-width: 600px) 100vw, 600px"" /></p>
<p>We are looking for a highly motivated Senior embedded Java Engineer (m/w) to help build killer hardware, so that we can make smart home as common, easy and accessible as a smartphone.<br />
For everyone.</p>
<p>You will help us change the definition of “home” for people of any kind around the world. We believe that a great product will shape the future of our living spaces.</p>
<p><strong>SOME OF YOUR ACTIVITIES</strong></p>
<ul>
<li>Architect, build, test, and deliver advanced applications using embedded Java</li>
<li>Develop clean, secure, extensible, reusable, and maintainable code</li>
<li>Work with Linux, MQTT, REST and 3rd Party APIs.</li>
<li>Collaborate with cross-functional teams to define, design, and ship new products.</li>
<li>Building the software that powers our hardware devices, targeted for more then 1mio households</li>
</ul>
<p><strong>KEY QUALIFICATIONS</strong></p>
<ul>
<li>Bachelor&#8217;s or Master&#8217;s degree in Computer Science, Computer or Electrical Engineering or any related field.</li>
<li>3+ years experience with (embedded) Java, C/C++ is a big plus</li>
<li>Experience in design, development and testing of embedded systems ideally on ARM</li>
<li>Experience with JNA ,makefiles &#038; crosscompiling</li>
<li>Build root, system.d, monit, MQTT, REST and Scala knowledge are a plus</li>
<li>Knowledge of communication protocols like z-wave, zigbee, bluetooth are a big plus</li>
<li>Experience with the development of IoT and smart home environments are a plus</li>
<li>Strong communication skills in English</li>
</ul>
<p><strong>WHAT MAKES US DIFFERENT?</strong></p>
<ul>
<li>We belief that factual proof, not seniority, determines which path to take</li>
<li>Responsibility for your role from day one</li>
<li>An agile environment you will love</li>
<li>Flat hierarchy, awesome culture</li>
<li>A pretty cool office in Berlin ‘Mitte’ + a free gym membership</li>
<li>Awesome international start-up atmosphere: Work Hard, Party Harder</li>
</ul>
<p><strong>You think Smart Home is one of the greatest things in the world and you share our passion for that topic?</strong></p>
<p>We would love to get to know you!!<br />
But please don’t write us a book…<br />
Generic cover letters are as bad as broken radiator in winter.<br />
A compact description of yourself and your achievements will do! :)</p>
<p>>>>Join and shape the future of our homes together with us!< <<
</p>
","[58, 1599, 3829, 4658]"
